card_id,client_id,account_id,card_number_masked,card_type,card_level,issue_date,expiry_date,card_status
999,1618,1069,4420********1491,mastercard,gold,2024-06-02,2027-06-02,blocked
1000,632,1134,4966********5102,mastercard,platinum,2023-11-17,2026-11-16,active
1001,1,2906,4883********7626,mastercard,gold,2025-05-15,2028-05-14,active
1002,179,498,4733********1879,visa,classic,2024-04-08,2027-04-08,expired
1003,361,1062,4141********5374,visa,classic,2025-12-25,2028-12-24,expired
1004,165,326,4932********2500,visa,classic,2024-03-09,2027-03-09,active
1005,1484,343,4525********8319,mastercard,classic,2023-11-10,2026-11-09,active
1006,1296,2357,4984********7407,visa,classic,2024-04-16,2027-04-16,expired
1007,1883,2267,4354********9205,visa,gold,2023-07-07,2026-07-06,active
1008,1742,783,4705********6320,visa,gold,2026-01-20,2029-01-19,active
1009,1620,2368,4808********6873,visa,gold,2026-01-17,2029-01-16,active
1010,516,300,4163********4641,mastercard,gold,2026-04-20,2029-04-19,active
1011,1973,1462,4008********5827,visa,classic,2024-08-18,2027-08-18,expired
1012,1959,2374,4096********3285,mastercard,classic,2024-11-13,2027-11-13,expired
1013,470,304,4118********7859,visa,platinum,2023-12-18,2026-12-17,active
1014,1507,1238,4805********6363,mastercard,platinum,2026-03-08,2029-03-07,active
1015,1226,2572,4293********7513,visa,classic,2025-09-14,2028-09-13,active
1016,1966,1657,4475********3832,visa,classic,2024-06-23,2027-06-23,active
1017,723,665,4436********7691,visa,classic,2023-08-08,2026-08-07,active
1018,1430,1691,4130********4969,visa,gold,2024-11-14,2027-11-14,active
1019,1572,221,4030********2470,visa,classic,2026-03-27,2029-03-26,active
1020,248,1627,4581********7999,visa,gold,2023-11-13,2026-11-12,active
1021,1533,1189,4128********1481,mastercard,platinum,2024-05-20,2027-05-20,active
1022,779,1456,4011********9155,mastercard,gold,2025-05-06,2028-05-05,active
1023,1946,450,4229********5236,mastercard,gold,2024-11-03,2027-11-03,active
1024,1370,2003,4993********6004,visa,classic,2023-08-29,2026-08-28,blocked
1025,334,2617,4429********4584,mastercard,gold,2025-05-29,2028-05-28,active
1026,1017,85,4109********2443,mastercard,classic,2025-02-04,2028-02-04,active
1027,708,942,4374********9179,visa,platinum,2025-05-25,2028-05-24,active
1028,1529,962,4503********3439,mastercard,classic,2025-07-27,2028-07-26,active
1029,273,842,4571********7911,visa,gold,2025-03-29,2028-03-28,blocked
1030,236,1327,4547********3770,visa,gold,2024-05-28,2027-05-28,active
1031,1469,2379,4767********3067,mastercard,platinum,2024-02-03,2027-02-02,active
1032,1038,2431,4403********8422,visa,platinum,2025-06-26,2028-06-25,blocked
1033,1484,1374,4867********7853,mastercard,gold,2025-08-03,2028-08-02,blocked
1034,1182,291,4975********3500,visa,gold,2025-02-01,2028-02-01,active
1035,1202,1868,4979********8240,mastercard,platinum,2025-07-30,2028-07-29,blocked
1036,124,1555,4522********5416,mastercard,gold,2024-08-03,2027-08-03,blocked
1037,1614,605,4849********2319,visa,platinum,2024-02-02,2027-02-01,active
1038,854,2033,4654********4402,mastercard,classic,2025-06-15,2028-06-14,active
1039,325,917,4422********2783,mastercard,platinum,2024-04-16,2027-04-16,expired
1040,1859,2633,4494********5937,visa,classic,2026-02-08,2029-02-07,active
1041,1803,2338,4320********5454,visa,gold,2023-05-16,2026-05-15,active
1042,1305,2099,4314********7869,mastercard,platinum,2025-07-13,2028-07-12,active
1043,1346,2438,4970********2809,visa,classic,2025-05-08,2028-05-07,active
1044,329,822,4809********8091,mastercard,platinum,2025-06-09,2028-06-08,active
1045,69,2470,4167********6847,mastercard,platinum,2023-07-07,2026-07-06,active
1046,94,1001,4017********7548,mastercard,gold,2026-02-05,2029-02-04,active
1047,224,1704,4784********3027,visa,platinum,2026-01-26,2029-01-25,expired
1048,811,19,4504********4204,visa,platinum,2025-09-10,2028-09-09,active
1049,1756,1778,4474********5080,visa,platinum,2025-06-27,2028-06-26,blocked
1050,1298,1209,4239********6025,visa,gold,2024-12-26,2027-12-26,expired
1051,515,2561,4807********5710,visa,platinum,2024-11-01,2027-11-01,active
1052,84,1937,4540********9467,mastercard,platinum,2025-06-05,2028-06-04,blocked
1053,902,1719,4549********1380,mastercard,gold,2024-10-31,2027-10-31,active
1054,801,1428,4886********1299,mastercard,classic,2024-03-06,2027-03-06,active
1055,1419,2242,4044********3977,visa,classic,2025-06-14,2028-06-13,active
1056,1449,2311,4318********4212,mastercard,classic,2024-02-23,2027-02-22,active
1057,459,1358,4253********1480,visa,platinum,2026-04-04,2029-04-03,blocked
1058,1635,2058,4052********6094,mastercard,classic,2025-12-23,2028-12-22,active
1059,623,361,4508********3331,visa,platinum,2024-05-23,2027-05-23,expired
1060,465,2271,4394********1866,visa,classic,2025-06-11,2028-06-10,active
1061,1319,2085,4063********4303,visa,platinum,2025-10-15,2028-10-14,blocked
1062,726,1565,4563********1810,visa,classic,2024-03-29,2027-03-29,active
1063,1161,345,4033********1216,visa,gold,2023-11-09,2026-11-08,blocked
1064,1461,987,4832********2913,visa,classic,2025-01-29,2028-01-29,blocked
1065,1664,1261,4765********2620,mastercard,platinum,2025-03-13,2028-03-12,expired
1066,837,1714,4424********1746,visa,platinum,2023-10-12,2026-10-11,blocked
1067,1731,1721,4905********3549,mastercard,platinum,2023-10-10,2026-10-09,expired
1068,1646,2647,4769********1834,mastercard,classic,2024-07-07,2027-07-07,expired
1069,113,2887,4663********5667,mastercard,platinum,2025-01-20,2028-01-20,active
1070,1860,1576,4888********6974,visa,platinum,2023-09-26,2026-09-25,active
1071,6,86,4078********4375,mastercard,gold,2025-08-07,2028-08-06,active
1072,1327,2064,4345********9685,visa,platinum,2023-12-22,2026-12-21,active
1073,1827,669,4023********8742,visa,platinum,2025-07-10,2028-07-09,expired
1074,1012,1015,4692********8268,visa,gold,2025-12-30,2028-12-29,active
1075,815,129,4798********8667,visa,platinum,2025-03-13,2028-03-12,active
1076,1713,1874,4479********2834,mastercard,classic,2023-10-15,2026-10-14,blocked
1077,1894,1147,4028********9388,visa,platinum,2026-03-25,2029-03-24,blocked
1078,239,892,4999********3533,visa,classic,2024-08-12,2027-08-12,expired
1079,822,2472,4900********7294,mastercard,gold,2024-12-03,2027-12-03,blocked
1080,1211,308,4793********2976,visa,gold,2024-12-18,2027-12-18,active
1081,24,384,4857********4714,visa,gold,2024-05-06,2027-05-06,blocked
1082,651,1834,4573********2737,visa,classic,2023-08-09,2026-08-08,active
1083,965,1128,4560********1244,mastercard,gold,2023-06-09,2026-06-08,blocked
1084,1254,427,4887********9200,visa,classic,2025-06-01,2028-05-31,active
1085,1786,495,4666********5208,mastercard,classic,2023-12-24,2026-12-23,active
1086,1041,1566,4218********7475,visa,classic,2025-02-04,2028-02-04,active
1087,833,2792,4400********1623,mastercard,platinum,2023-07-15,2026-07-14,blocked
1088,349,2612,4564********6773,mastercard,gold,2023-11-09,2026-11-08,blocked
1089,1001,1252,4682********8735,visa,gold,2025-10-05,2028-10-04,blocked
1090,1387,1296,4698********6841,visa,gold,2024-05-12,2027-05-12,expired
1091,18,276,4706********2939,visa,platinum,2025-12-30,2028-12-29,active
1092,1018,490,4713********3327,visa,gold,2023-05-17,2026-05-16,active
1093,1279,1958,4753********2891,mastercard,gold,2025-08-07,2028-08-06,active
1094,1389,691,4397********2191,visa,gold,2024-03-02,2027-03-02,active
1095,740,2052,4222********4237,mastercard,classic,2025-11-15,2028-11-14,expired
1096,1169,2239,4785********5227,visa,gold,2025-09-10,2028-09-09,active
1097,269,1243,4719********2843,visa,platinum,2024-11-01,2027-11-01,active
1098,1150,2674,4295********9877,mastercard,platinum,2023-10-02,2026-10-01,active
1099,649,2080,4225********1386,visa,gold,2025-07-29,2028-07-28,active
1100,1293,1059,4756********7964,visa,classic,2025-09-10,2028-09-09,active
1101,288,119,4878********4745,visa,classic,2023-05-13,2026-05-12,active
1102,1524,1996,4377********2167,mastercard,gold,2025-12-13,2028-12-12,active
1103,199,2286,4781********7359,mastercard,gold,2025-02-24,2028-02-24,active
1104,205,282,4236********6406,visa,gold,2024-10-26,2027-10-26,expired
1105,826,2808,4092********2531,visa,gold,2024-12-24,2027-12-24,active
1106,1024,2336,4839********2941,mastercard,gold,2025-12-12,2028-12-11,blocked
1107,1632,2763,4265********3547,mastercard,platinum,2025-10-15,2028-10-14,expired
1108,563,2946,4806********7954,visa,gold,2026-01-04,2029-01-03,blocked
1109,1888,1180,4252********6520,mastercard,platinum,2023-12-08,2026-12-07,active
1110,515,1603,4140********9945,visa,gold,2025-11-05,2028-11-04,blocked
1111,53,2117,4337********2613,visa,classic,2025-02-14,2028-02-14,expired
1112,1079,305,4381********9155,visa,gold,2024-02-10,2027-02-09,active
1113,345,1845,4265********3535,mastercard,platinum,2025-03-24,2028-03-23,active
1114,452,1357,4780********8567,visa,classic,2024-07-02,2027-07-02,blocked
1115,667,2437,4019********3515,mastercard,gold,2024-12-08,2027-12-08,blocked
1116,843,576,4776********7058,mastercard,gold,2024-05-16,2027-05-16,blocked
1117,355,1872,4479********3315,visa,gold,2023-09-18,2026-09-17,active
1118,800,2846,4452********2667,visa,gold,2025-04-19,2028-04-18,active
1119,252,2624,4062********9192,mastercard,classic,2023-10-12,2026-10-11,active
1120,449,1418,4393********5318,mastercard,platinum,2025-10-21,2028-10-20,active
1121,777,1796,4492********2002,visa,classic,2025-09-07,2028-09-06,blocked
1122,196,844,4325********6028,visa,platinum,2025-01-25,2028-01-25,active
1123,1139,2813,4794********4042,mastercard,gold,2023-08-20,2026-08-19,active
1124,14,270,4860********5943,mastercard,platinum,2025-08-01,2028-07-31,blocked
1125,746,630,4687********3966,mastercard,classic,2026-03-11,2029-03-10,active
1126,256,1034,4576********3830,mastercard,gold,2025-10-19,2028-10-18,blocked
1127,816,287,4701********9652,mastercard,classic,2025-11-01,2028-10-31,blocked
1128,1275,2212,4190********9457,mastercard,classic,2024-04-04,2027-04-04,blocked
1129,814,301,4426********8022,mastercard,classic,2025-09-04,2028-09-03,active
1130,1229,1511,4456********7180,visa,classic,2025-10-06,2028-10-05,blocked
1131,501,1812,4968********2107,visa,gold,2026-02-24,2029-02-23,active
1132,1497,66,4744********9986,mastercard,gold,2025-09-18,2028-09-17,blocked
1133,379,2398,4708********3266,mastercard,platinum,2024-07-12,2027-07-12,active
1134,1380,891,4223********9667,mastercard,platinum,2025-10-30,2028-10-29,expired
1135,1821,1768,4855********8785,visa,gold,2024-09-13,2027-09-13,active
1136,1032,1732,4816********5313,mastercard,platinum,2023-10-17,2026-10-16,active
1137,293,1377,4180********1942,mastercard,gold,2023-05-08,2026-05-07,active
1138,872,231,4265********1098,mastercard,classic,2023-06-29,2026-06-28,expired
1139,556,504,4966********3372,mastercard,classic,2024-08-12,2027-08-12,expired
1140,241,2460,4428********2373,mastercard,platinum,2024-10-06,2027-10-06,blocked
1141,1627,1351,4439********5216,visa,gold,2024-12-23,2027-12-23,active
1142,1731,1445,4698********6270,mastercard,gold,2025-08-29,2028-08-28,active
1143,558,2552,4754********8760,mastercard,gold,2025-02-08,2028-02-08,active
1144,504,1005,4352********5172,visa,gold,2023-12-01,2026-11-30,active
1145,417,837,4600********1452,visa,platinum,2023-11-21,2026-11-20,active
1146,841,1589,4150********3964,mastercard,classic,2023-12-20,2026-12-19,blocked
1147,1140,375,4767********3133,mastercard,platinum,2025-10-05,2028-10-04,active
1148,1538,1353,4184********1977,visa,classic,2023-08-06,2026-08-05,active
1149,985,2111,4493********2692,visa,classic,2025-12-28,2028-12-27,blocked
1150,816,1787,4850********7078,mastercard,gold,2023-11-09,2026-11-08,expired
1151,1606,1804,4123********9057,visa,gold,2026-01-22,2029-01-21,active
1152,1783,2072,4058********5825,visa,platinum,2026-03-28,2029-03-27,expired
1153,821,752,4380********2868,mastercard,gold,2024-09-17,2027-09-17,expired
1154,1885,100,4413********4812,visa,gold,2025-06-17,2028-06-16,active
1155,1685,1724,4962********2696,mastercard,platinum,2025-09-07,2028-09-06,active
1156,1348,867,4212********3935,visa,classic,2023-08-02,2026-08-01,active
1157,1234,911,4764********7770,visa,classic,2024-11-25,2027-11-25,active
1158,525,2010,4188********7512,mastercard,gold,2024-02-18,2027-02-17,active
1159,1168,530,4062********7919,visa,classic,2024-10-15,2027-10-15,blocked
1160,1199,637,4475********1316,visa,classic,2025-01-17,2028-01-17,blocked
1161,584,186,4946********4178,mastercard,classic,2023-05-11,2026-05-10,active
1162,1173,1188,4701********1176,visa,gold,2023-10-04,2026-10-03,expired
1163,666,1972,4203********4418,visa,gold,2023-08-11,2026-08-10,blocked
1164,879,932,4187********5158,mastercard,gold,2025-11-08,2028-11-07,expired
1165,1116,1382,4229********2853,mastercard,classic,2024-03-05,2027-03-05,expired
1166,41,2296,4285********8267,mastercard,classic,2025-01-05,2028-01-05,expired
1167,853,2383,4005********9846,visa,platinum,2023-06-28,2026-06-27,active
1168,1812,2402,4759********7515,mastercard,gold,2026-03-13,2029-03-12,active
1169,349,2000,4160********6731,mastercard,classic,2024-05-01,2027-05-01,expired
1170,290,608,4224********4684,visa,gold,2024-04-09,2027-04-09,active
1171,267,2897,4776********9081,visa,platinum,2024-11-08,2027-11-08,active
1172,1356,152,4163********2931,mastercard,classic,2024-11-02,2027-11-02,active
1173,1683,1284,4667********1782,mastercard,platinum,2024-04-12,2027-04-12,blocked
1174,1756,2263,4060********3055,mastercard,platinum,2024-09-12,2027-09-12,blocked
1175,884,732,4463********7473,mastercard,classic,2026-03-27,2029-03-26,blocked
1176,379,1338,4883********3723,mastercard,gold,2026-04-06,2029-04-05,active
1177,1980,1599,4602********9015,mastercard,platinum,2023-05-17,2026-05-16,expired
1178,1927,2841,4382********1383,mastercard,platinum,2023-10-11,2026-10-10,active
1179,433,24,4517********9947,mastercard,gold,2025-09-26,2028-09-25,active
1180,1684,2858,4428********9112,mastercard,gold,2026-03-06,2029-03-05,active
1181,1398,159,4173********1730,visa,platinum,2024-08-31,2027-08-31,active
1182,1571,862,4578********3814,visa,classic,2025-10-16,2028-10-15,active
1183,1738,903,4790********2273,mastercard,gold,2026-02-06,2029-02-05,active
1184,336,2656,4634********1533,mastercard,gold,2024-05-06,2027-05-06,expired
1185,1724,2938,4586********1566,visa,classic,2023-06-08,2026-06-07,active
1186,1832,445,4356********4152,visa,classic,2025-08-26,2028-08-25,active
1187,1417,2939,4006********3748,visa,gold,2025-03-24,2028-03-23,active
1188,560,755,4041********3522,mastercard,platinum,2023-11-29,2026-11-28,active
1189,1291,924,4352********1972,visa,platinum,2025-05-08,2028-05-07,active
1190,536,2971,4345********5647,mastercard,platinum,2025-08-22,2028-08-21,active
1191,1351,2103,4231********7632,mastercard,platinum,2023-04-23,2026-04-22,active
1192,1553,312,4638********4172,visa,classic,2026-03-23,2029-03-22,active
1193,968,549,4301********5035,mastercard,classic,2024-07-23,2027-07-23,expired
1194,584,1946,4436********3166,visa,platinum,2026-03-23,2029-03-22,active
1195,111,1457,4355********9820,visa,classic,2025-10-26,2028-10-25,active
1196,558,307,4851********5414,mastercard,classic,2025-05-12,2028-05-11,active
1197,521,288,4900********1942,mastercard,gold,2024-12-08,2027-12-08,expired
1198,913,695,4402********6129,visa,classic,2024-05-22,2027-05-22,active
1199,1073,309,4146********4976,mastercard,gold,2023-06-28,2026-06-27,active
1200,103,2321,4077********8882,mastercard,gold,2025-06-09,2028-06-08,expired
1201,27,750,4380********5552,visa,classic,2026-02-10,2029-02-09,active
1202,597,2816,4393********3986,mastercard,platinum,2025-03-07,2028-03-06,active
1203,692,1240,4579********4328,mastercard,gold,2025-06-20,2028-06-19,expired
1204,331,909,4815********2602,visa,classic,2023-11-25,2026-11-24,blocked
1205,463,1881,4457********2245,visa,classic,2023-07-07,2026-07-06,blocked
1206,1546,2381,4381********4803,mastercard,classic,2024-11-30,2027-11-30,blocked
1207,1437,1407,4875********5490,mastercard,gold,2024-05-13,2027-05-13,active
1208,1148,2495,4683********9334,mastercard,gold,2026-01-26,2029-01-25,blocked
1209,284,971,4105********3324,visa,platinum,2023-07-09,2026-07-08,blocked
1210,849,14,4123********8349,visa,classic,2023-09-13,2026-09-12,active
1211,1403,874,4584********3594,mastercard,gold,2025-12-16,2028-12-15,active
1212,296,809,4276********2000,visa,classic,2026-04-19,2029-04-18,active
1213,999,2579,4064********6797,visa,gold,2025-07-18,2028-07-17,active
1214,232,515,4010********6206,visa,gold,2025-09-30,2028-09-29,active
1215,481,2414,4737********3286,visa,platinum,2024-03-04,2027-03-04,active
1216,181,410,4306********4895,visa,platinum,2024-04-10,2027-04-10,blocked
1217,1656,2834,4496********8552,visa,gold,2024-12-02,2027-12-02,blocked
1218,1267,2260,4619********3078,mastercard,platinum,2023-08-16,2026-08-15,active
1219,158,2824,4880********3151,visa,classic,2025-09-25,2028-09-24,expired
1220,1213,1226,4558********4870,mastercard,platinum,2025-04-23,2028-04-22,active
1221,1667,1656,4717********9842,visa,platinum,2023-10-30,2026-10-29,active
1222,609,1611,4753********1121,mastercard,platinum,2025-09-26,2028-09-25,blocked
1223,1906,383,4504********1679,mastercard,gold,2025-12-05,2028-12-04,blocked
