account_id,client_id,account_number,account_type,currency,balance,status,opened_at
898,1283,RU91JFTQ2993164212826,credit,KZT,431381.64,blocked,2025-06-19 18:11:33
899,971,RU54LQLT7024891055799,savings,KZT,583177.64,active,2026-02-04 03:07:41
900,1439,RU31SCLY8434565123434,savings,USD,2357974.5,blocked,2025-12-06 11:53:34
901,497,RU52IBWO0806313959435,debit,USD,2847582.88,blocked,2025-05-12 23:49:03
902,684,RU98ORXZ4590731282111,debit,KZT,3152418.99,blocked,2025-10-01 15:39:43
903,1738,RU40FMJU2181544788937,savings,EUR,2893727.68,closed,2025-08-14 03:24:13
904,76,RU75UOBP0507095062632,savings,USD,2431018.7,closed,2026-01-29 15:04:56
905,1253,RU63OMFI3265720798047,credit,USD,1160297.02,active,2025-11-14 09:23:01
906,39,RU86BPQT3798775239996,savings,EUR,1579934.9,active,2025-08-05 05:43:15
907,1829,RU93GMSZ1845441983857,credit,USD,4445813.83,active,2025-11-01 08:57:16
908,1276,RU69WSEQ2629016515995,credit,USD,2242178.64,blocked,2025-05-01 07:07:23
909,331,RU90FPJO8715533317931,savings,EUR,961814.29,active,2025-10-10 08:40:34
910,476,RU53ZVGU4756196176502,credit,KZT,2938705.89,active,2026-04-16 04:23:13
911,1234,RU63DZAZ0027864995870,credit,EUR,2342867.94,active,2026-01-28 23:59:25
912,1457,RU61YALD2538063190537,savings,USD,4165570.65,active,2026-02-26 08:11:29
913,968,RU48MTGF8792746226897,debit,EUR,1036835.75,active,2026-01-07 06:36:19
914,989,RU45KGCC5243872075793,debit,KZT,998221.63,closed,2025-10-31 08:41:31
915,207,RU38XDJU4494199645962,savings,USD,1518955.82,active,2025-11-25 11:13:30
916,97,RU77UIVG8409277157368,debit,USD,4404649.63,active,2026-01-11 02:36:48
917,325,RU60KAUO0518251103186,debit,EUR,160818.07,active,2025-09-01 09:06:16
918,882,RU97OEAP5914456619667,debit,EUR,1134224.59,closed,2025-07-19 05:54:40
919,997,RU94VMZA1504340102655,savings,USD,3924644.13,active,2026-02-16 06:59:35
920,1798,RU42OMWJ7566573297741,credit,USD,4481692.18,closed,2025-12-13 21:34:29
921,1372,RU29YBKA6859023309462,debit,EUR,253059.79,blocked,2026-02-27 12:17:10
922,937,RU20DJWP0616537305342,debit,KZT,3908480.33,closed,2026-02-20 23:24:47
923,1758,RU57RTAP8162930961507,debit,EUR,210805.22,active,2025-06-27 02:10:22
924,1291,RU46DBNM1690367059041,debit,KZT,4555017.87,active,2026-01-31 01:53:45
925,599,RU90DOVS7796319946709,credit,USD,3810061.49,blocked,2026-02-01 17:04:01
926,1783,RU93TMVB8749612298308,debit,KZT,3235817.76,active,2026-03-07 08:19:13
927,283,RU26VYPR8477988824375,debit,KZT,2196103.2,blocked,2026-02-15 22:49:55
928,1575,RU59TMQX6862748230097,debit,KZT,4174232.04,blocked,2025-09-02 18:31:20
929,588,RU95CKIP5950133672115,credit,KZT,427084.07,active,2026-01-25 23:20:00
930,1546,RU94MOYX8140828246491,savings,USD,3147572.57,active,2025-06-21 02:18:27
931,1543,RU35UHOC6509423159637,credit,USD,3936291.49,active,2026-02-28 14:12:51
932,879,RU34RCZH1915181369004,savings,USD,4490428.22,closed,2026-02-25 19:27:57
933,1398,RU19OTBJ6449405815193,savings,KZT,2213450.87,active,2026-01-26 21:56:42
934,1652,RU67TIEP8911926890098,credit,KZT,424806.29,active,2025-09-26 04:50:45
935,1582,RU27NVBU6814416661177,debit,USD,308280.17,active,2026-01-04 14:28:35
936,1890,RU81VETI2067080585824,credit,KZT,4512653.15,active,2025-12-24 12:11:51
937,1461,RU44VAIT7795724003031,credit,EUR,4863333.08,blocked,2025-09-26 08:07:35
938,1815,RU45LCXZ8617598962249,credit,EUR,2768498.53,active,2026-01-28 10:31:54
939,1522,RU88JUON4194958325199,savings,USD,40503.27,active,2026-04-07 19:44:24
940,1081,RU16BCAE6334922777085,credit,KZT,3501775.02,blocked,2025-12-29 06:34:44
941,421,RU31SJVF6823955434482,credit,EUR,3941919.55,blocked,2026-01-19 02:05:21
942,708,RU16CHQU0115576941513,credit,USD,3877226.27,active,2025-05-25 22:44:37
943,76,RU60TRYL5323750839731,credit,USD,1950577.7,active,2025-11-11 08:19:04
944,1108,RU73OKFK2324342139579,savings,KZT,465005.02,closed,2025-08-22 11:35:31
945,1068,RU10NKNF8073350064558,savings,EUR,800976.67,active,2026-04-03 23:33:58
946,1632,RU12BJZQ2940782862558,credit,EUR,1294192.21,active,2026-01-30 08:44:44
947,866,RU63OXFS3706258736080,credit,KZT,3660198.84,active,2025-08-02 02:17:39
948,1285,RU29LLRE2623167501153,credit,USD,619941.28,active,2025-10-14 11:43:10
949,611,RU22EUOX0341477568863,credit,EUR,27061.78,active,2025-07-23 21:46:30
950,1650,RU28XPCH7998708053828,credit,EUR,2828420.54,closed,2026-03-17 04:27:34
951,1220,RU18SRXC2239657537644,debit,USD,1496708.85,closed,2026-01-09 08:43:33
952,287,RU60KDFU5622208346442,credit,USD,2598813.57,active,2025-06-03 01:58:28
953,672,RU68SSVX6138071860699,credit,EUR,963583.76,active,2025-10-16 15:39:39
954,201,RU34ZUGT9451068382921,debit,EUR,2129034.97,blocked,2025-05-25 00:59:29
955,189,RU56MESQ6042785710363,debit,USD,4442657.97,blocked,2025-07-15 15:07:27
956,914,RU10UALM9562509694123,debit,USD,3384435.39,blocked,2025-12-07 15:58:39
957,1145,RU43KFRQ8990888608110,credit,USD,4360201.95,closed,2025-11-02 22:35:45
958,1304,RU04ODJT2360368085884,savings,USD,3445400.29,blocked,2026-02-01 09:17:05
959,1994,RU27IZYI3721326776383,savings,KZT,722586.56,active,2025-10-28 11:31:13
960,1457,RU03YCWS1804384309797,savings,KZT,4840191.0,closed,2026-03-24 11:27:49
961,1084,RU65KYMQ4218180187472,debit,EUR,1064000.05,blocked,2025-05-05 21:06:41
962,1529,RU73TCWW3112659746030,debit,EUR,1847290.97,active,2025-12-12 20:30:32
963,1746,RU86EVGD2178170423275,savings,KZT,605211.27,closed,2025-08-13 16:22:06
964,83,RU55QRRC1859206304165,credit,KZT,589593.32,active,2025-09-15 15:24:23
965,622,RU10EOFM1891095310017,savings,USD,140860.95,active,2025-06-17 10:01:39
966,1606,RU22TVFY5136223801370,credit,USD,244206.58,active,2026-04-03 11:48:08
967,581,RU46FASU8194014696136,debit,KZT,4095806.22,blocked,2025-04-24 00:37:45
968,251,RU84BOPE7204509806353,credit,USD,338755.13,active,2025-10-02 09:16:16
969,986,RU87HGLA1626251049461,credit,USD,2829254.12,active,2026-02-20 15:53:32
970,773,RU18PHBL1513320967309,savings,EUR,4168583.64,active,2026-02-13 03:05:19
971,284,RU44ZEJA7413596653390,credit,EUR,2305219.89,blocked,2026-01-07 08:08:12
972,920,RU95HZMH8574339195800,debit,EUR,1626756.22,closed,2026-01-06 06:47:56
973,1278,RU11AZRJ1626750146831,savings,USD,1164878.59,blocked,2025-09-01 20:52:40
974,1108,RU88IMLA0394558464201,debit,EUR,4450325.78,active,2025-12-30 01:34:01
975,182,RU17QDYU9023201651988,debit,EUR,124995.64,active,2025-11-27 02:30:03
976,1322,RU23TAMX0917507519267,debit,EUR,2797204.76,active,2025-12-19 11:55:42
977,1110,RU20PULZ0461622843965,credit,KZT,4786506.74,closed,2025-07-05 18:29:09
978,1538,RU69NRXU8720204871036,savings,EUR,4484424.54,active,2026-01-03 20:33:51
979,1918,RU13ZVKH4764144271974,credit,KZT,4811921.45,active,2026-02-22 18:17:44
980,422,RU80KGCJ5955080029069,debit,EUR,4194748.29,closed,2025-10-12 17:42:26
981,174,RU90LJPG5642729436109,credit,EUR,1602835.37,closed,2025-05-10 16:27:59
982,1007,RU74ASQF4508146470236,debit,USD,2185650.08,blocked,2025-05-02 13:24:55
983,1761,RU38AOJD7060225255313,credit,USD,1910672.91,active,2025-06-06 17:45:14
984,204,RU11IXCO6228095417540,credit,KZT,1427473.27,active,2025-07-31 11:07:45
985,1574,RU81DMHO9058482817393,debit,KZT,1534664.3,blocked,2026-01-11 18:16:44
986,347,RU85GYTX6910829656120,debit,EUR,4805655.55,active,2025-05-03 18:26:32
987,1461,RU34ZMJM4676478562508,debit,USD,1950308.62,active,2025-06-17 13:01:01
988,846,RU85ILBX1439992570992,savings,USD,1878190.28,active,2025-05-13 08:43:39
989,415,RU55QNDA2855143825520,debit,EUR,2930559.36,blocked,2025-11-06 17:52:56
990,1541,RU54HFVX8659181980528,credit,USD,4746835.92,active,2025-05-16 18:19:10
991,652,RU97GZTY0530673083038,savings,EUR,2035975.24,blocked,2025-05-04 10:36:58
992,835,RU68QJAD6776921910507,credit,KZT,4568761.76,active,2025-08-05 17:56:21
993,1135,RU77DSOB9574454069143,credit,EUR,508445.57,closed,2026-01-01 06:04:59
994,1609,RU12QOZN7384315567695,debit,USD,2841659.94,blocked,2025-05-25 19:16:16
995,1734,RU81TOTF9626327324370,credit,EUR,1018081.08,active,2025-09-15 04:38:43
996,1107,RU65GVUT1905665141343,debit,KZT,2688140.61,blocked,2026-04-12 04:54:59
997,1137,RU83AOMQ3298768160519,savings,KZT,6004.29,blocked,2026-03-11 07:29:38
998,1272,RU10DPZA2423637437380,savings,EUR,4860436.94,active,2025-05-16 14:03:37
999,1912,RU26CGCQ4341357168261,savings,USD,2989740.89,blocked,2025-09-06 16:38:27
1000,1726,RU79CDXJ7620734787354,credit,KZT,2926210.67,closed,2025-08-10 11:11:59
1001,94,RU76DIKL6473116885926,debit,EUR,2670912.34,active,2025-08-17 23:20:28
1002,184,RU22MHPU0088943830148,savings,EUR,615761.85,active,2026-01-29 19:21:57
1003,1140,RU34VLPQ1656088041890,savings,USD,1055040.03,closed,2026-02-28 16:53:51
1004,652,RU62YVEJ4628826173460,credit,USD,3176214.23,blocked,2025-08-07 05:51:19
1005,504,RU91ZROG6314931813722,credit,USD,1708807.39,blocked,2025-12-12 01:03:39
1006,673,RU89SXGQ0450308349116,debit,EUR,669495.0,active,2025-12-15 15:29:32
1007,976,RU07JPNI9273868133722,debit,KZT,3363859.31,blocked,2025-11-25 01:31:58
1008,1834,RU78UPZW8181553925883,credit,EUR,2445394.6,blocked,2025-11-18 04:56:14
1009,167,RU22BFCG6716033841787,credit,EUR,388538.06,active,2026-04-04 20:33:51
1010,1705,RU52MAEQ7490726488105,credit,USD,3361557.32,active,2026-03-04 20:51:32
1011,771,RU34WAHS1678128837939,credit,USD,1934368.42,active,2025-06-10 16:04:19
1012,948,RU32URKU9308227814695,savings,KZT,2223443.71,active,2026-02-05 19:47:48
1013,41,RU02HSKH6982320724861,savings,EUR,4607072.05,active,2025-07-06 14:12:24
1014,185,RU06VCKN2306780194670,credit,EUR,1516589.48,active,2025-07-23 04:37:51
1015,1012,RU19CIWC2804471208362,savings,KZT,1404501.03,closed,2025-07-13 10:00:51
1016,15,RU66JROJ8562378861732,debit,EUR,1981034.81,active,2025-11-30 05:36:21
1017,1025,RU86ZOON0639513689906,savings,KZT,2759374.15,closed,2026-01-09 06:19:07
1018,1398,RU31LYPJ1698436633756,credit,EUR,878468.67,closed,2025-06-12 00:31:53
1019,1528,RU28YCQI5357777859294,debit,KZT,1298862.78,closed,2026-03-21 10:49:49
1020,467,RU98KQHN1883744892396,credit,EUR,3911481.29,active,2026-03-18 10:01:09
1021,1389,RU18BJEI4502567021782,debit,EUR,3388994.57,closed,2025-07-30 10:35:01
1022,1395,RU22TKZS8816103763294,credit,USD,10772.87,blocked,2025-12-28 03:25:38
1023,1379,RU76AHZQ0437412698086,credit,KZT,4269445.2,active,2025-10-08 04:49:47
1024,1730,RU68KKDA8619970783931,savings,USD,609466.76,closed,2025-10-21 10:05:31
1025,1015,RU82HETJ0275942501657,savings,EUR,3795349.55,active,2025-05-11 10:55:51
1026,570,RU87LLKP4863281070560,savings,EUR,2244858.62,active,2025-09-22 09:34:41
1027,399,RU10KKPG8410960066161,savings,KZT,4400612.2,active,2026-02-03 14:39:59
1028,463,RU80VKGC7660244569791,credit,USD,4788920.64,active,2025-07-08 16:12:48
1029,337,RU02QCJG3697575546068,savings,USD,315157.78,active,2025-05-04 00:58:53
1030,983,RU85GIYF6053388249969,savings,KZT,2963061.32,active,2026-03-15 15:17:13
1031,513,RU74MMXB8187588041403,debit,KZT,2368409.05,active,2026-03-12 12:48:51
1032,112,RU67NHJQ7451261937902,savings,EUR,3970761.49,active,2026-02-18 11:41:51
1033,1229,RU98FUXT3094431213455,credit,USD,3820728.75,blocked,2025-12-04 01:14:56
1034,256,RU93OTTT0072566872306,debit,KZT,4583655.18,blocked,2025-08-22 21:09:52
1035,1823,RU51UGNL7837151041367,credit,KZT,3913448.55,active,2026-04-15 03:58:07
1036,1644,RU57OPMP9593224967371,savings,KZT,1508053.9,blocked,2025-05-18 18:23:53
1037,209,RU92SNPK5791209454028,credit,KZT,2796731.0,active,2026-03-19 07:06:14
1038,782,RU58WTWI4388269769413,savings,KZT,3086892.58,blocked,2025-07-22 17:56:59
1039,1771,RU86VMMP4886899690878,credit,EUR,3120416.77,blocked,2025-09-19 07:34:57
1040,951,RU51NHSC4183590949044,savings,EUR,3096533.54,active,2026-01-01 00:12:57
1041,1921,RU81IOIF7072544527861,credit,KZT,2270929.74,active,2025-12-07 12:00:22
1042,395,RU97BTKI7287407519391,debit,KZT,62430.62,active,2025-12-09 11:17:28
1043,1617,RU15IMZA3782803568991,debit,EUR,630782.15,closed,2025-07-31 17:56:53
1044,728,RU11VARU5877707501399,savings,USD,3623390.56,blocked,2025-07-04 10:07:13
1045,498,RU42GZTU2567974631771,debit,KZT,303395.42,active,2025-12-06 05:19:52
1046,893,RU40QMFN6786163386381,credit,EUR,3772113.8,active,2025-12-05 21:20:57
1047,1813,RU06HAGE6249864094665,credit,KZT,737897.9,active,2025-12-13 12:37:37
1048,703,RU56ZISP7053644349541,savings,USD,4851385.02,closed,2025-12-06 23:12:17
1049,1347,RU47EDUO6208012893482,credit,KZT,287530.91,closed,2026-03-07 08:32:05
1050,1711,RU41RAAZ9205365045686,credit,KZT,2110883.64,active,2025-07-10 00:47:24
1051,1312,RU12TNTB0192331524041,debit,KZT,1708418.07,blocked,2026-01-18 01:01:20
1052,1417,RU20KUOK8427686127793,savings,EUR,3462376.78,closed,2025-11-29 01:35:39
1053,1973,RU88ZHHH5694201844576,savings,EUR,1498858.32,active,2025-06-25 05:44:51
1054,215,RU89MCNW2950641031841,savings,KZT,2480157.44,active,2025-12-27 06:55:44
1055,457,RU95UUPH2652346554612,credit,KZT,2333217.25,active,2025-07-25 01:00:27
1056,985,RU97VZBH8467264401989,credit,USD,4036549.26,blocked,2025-07-11 22:52:32
1057,820,RU81FWQT1435354256286,debit,KZT,1814722.91,active,2025-09-09 04:56:02
1058,62,RU09ZXUA7813847513407,credit,KZT,712867.46,blocked,2025-07-07 17:09:36
1059,1293,RU07VITC8505824055465,credit,USD,220480.22,active,2025-07-09 13:08:53
1060,406,RU14CEBM9061195973725,savings,KZT,1095506.26,active,2026-01-27 09:13:55
1061,357,RU56HZAH1584643944280,savings,EUR,1230575.34,active,2025-05-01 13:30:31
1062,361,RU86WKIV0092319507873,savings,KZT,105947.81,active,2025-09-17 09:00:16
1063,1342,RU62AKVG9003432926205,debit,USD,4680634.41,active,2025-10-17 09:18:54
1064,492,RU45VLYW5562849756578,savings,USD,3304882.67,closed,2026-02-27 12:37:16
1065,1277,RU78WHZH9399431095188,savings,EUR,327822.22,active,2026-04-01 00:45:51
1066,1893,RU17QLYO8782809572839,debit,KZT,959214.78,blocked,2026-01-17 21:02:09
1067,767,RU48OQGA1898659846074,savings,EUR,2148271.28,active,2026-04-15 21:39:27
1068,95,RU47KNFV5670327188758,credit,EUR,946321.72,closed,2025-08-15 11:10:13
1069,1618,RU97OKBZ9802075204690,debit,USD,1236611.07,active,2026-03-28 04:45:15
1070,259,RU14OJGS0648477392024,credit,EUR,4429285.6,active,2026-01-30 16:06:08
1071,167,RU58UZIY4073197189011,savings,EUR,3074817.35,active,2025-11-06 17:48:46
1072,795,RU22FBYG6729169426166,credit,EUR,1871956.19,closed,2025-10-20 12:28:23
1073,367,RU02VNIP1079352756520,savings,EUR,1870019.73,blocked,2026-01-26 03:31:43
1074,1958,RU19RHDV3001618321529,savings,USD,1342408.96,blocked,2025-12-27 00:45:49
1075,1887,RU48BBPJ1664308604283,credit,EUR,183985.84,active,2026-04-05 18:07:04
1076,416,RU60DMPE3246447106060,savings,KZT,1980103.98,active,2025-10-05 06:41:19
1077,1821,RU05NOUH7788921418100,savings,EUR,786889.47,active,2025-07-31 01:34:23
1078,1128,RU17OFZT0847980117056,debit,KZT,3758362.14,active,2025-10-12 20:16:42
1079,1063,RU55IOUV6585757903367,savings,KZT,2920227.16,blocked,2025-11-08 03:49:02
1080,1273,RU24XKUS4791099993784,savings,USD,2256304.86,blocked,2025-09-29 00:54:17
1081,753,RU64RWMK2308045334304,savings,USD,1365824.31,active,2025-07-01 22:51:45
1082,905,RU28TRFA7000267554753,debit,USD,3227128.91,active,2026-04-08 07:33:09
1083,169,RU74ZWYT6416382511723,savings,EUR,2564442.16,active,2026-02-22 10:03:31
1084,567,RU30BGZL8217263308048,debit,KZT,593820.82,active,2025-05-08 01:59:49
1085,1119,RU90UUAR8611258044306,debit,USD,984034.97,active,2025-07-29 07:34:40
1086,620,RU95KVYO7211271681098,credit,EUR,4227395.73,active,2026-01-22 06:15:16
1087,1238,RU54DVON6352152673711,debit,EUR,3699365.21,active,2025-04-26 12:43:48
1088,1578,RU87AOYA6868646414735,savings,USD,4111721.97,blocked,2025-09-27 19:07:54
1089,1684,RU24TJNR9537425257768,credit,EUR,60441.71,closed,2026-02-12 19:43:08
1090,1949,RU94SSUW7739516603237,debit,USD,1138664.88,active,2025-10-24 11:16:25
1091,479,RU69XADI0950715199632,credit,EUR,3930087.27,blocked,2026-01-28 19:28:23
1092,1668,RU45HBUJ7725961159533,savings,USD,3959782.53,active,2026-03-17 16:37:53
1093,385,RU48ZYQY4162906288156,savings,EUR,2089021.64,blocked,2025-10-14 23:13:51
1094,1747,RU69MBVZ3098051834349,credit,KZT,1874126.14,closed,2026-03-28 13:07:51
1095,263,RU68GNHK6808779347244,savings,EUR,49396.09,active,2025-09-02 04:33:41
1096,462,RU07DWNO6218743096474,savings,USD,3429128.27,blocked,2026-02-13 11:23:14
1097,1595,RU32ETUG2683487092951,credit,EUR,1498886.4,closed,2025-05-02 05:47:58
1098,1163,RU51NVFR9084548262773,debit,KZT,769302.51,active,2025-11-29 21:06:41
1099,1290,RU84HDFK8128766340419,credit,EUR,2869819.79,blocked,2025-09-18 07:20:06
1100,419,RU69OXII7652246968516,savings,KZT,2672918.41,active,2025-10-24 14:26:13
1101,223,RU35SFCP5171352845470,savings,EUR,4809728.79,active,2025-05-29 10:15:44
1102,352,RU25WUKA0574580766487,debit,EUR,2764980.97,active,2026-03-10 04:29:32
1103,1412,RU53QJDH8312760783359,credit,USD,135165.69,active,2025-05-20 04:53:31
1104,1867,RU51JRFU2452488160353,savings,USD,1030255.59,active,2026-01-04 08:49:32
1105,1074,RU77JDPN5461411910147,debit,USD,288208.45,closed,2025-04-27 12:09:17
1106,352,RU67HSUV1298358448012,savings,USD,1956135.26,active,2025-06-12 08:50:20
1107,1099,RU63OPCE7715685390917,savings,USD,3715970.63,blocked,2026-04-09 03:14:04
1108,1773,RU31JIPS4080308922906,debit,KZT,4352374.89,active,2025-10-08 01:35:27
1109,1676,RU56IDTT6584029376452,credit,EUR,2374425.34,closed,2025-12-02 13:25:43
1110,1924,RU84NUKR7280238656260,savings,EUR,1015661.23,blocked,2025-08-08 04:29:04
1111,414,RU68ARAL9801888003005,debit,KZT,2229212.17,blocked,2025-12-14 02:47:10
1112,1654,RU23GORE8687220307108,debit,EUR,1645128.42,closed,2026-03-30 16:17:37
1113,1006,RU71CYNS2239766215415,savings,USD,2881087.63,active,2025-08-13 00:43:15
1114,1324,RU65WCSR0702729294286,savings,USD,3501882.38,active,2025-09-22 02:24:54
1115,1256,RU54GKRY3492638987495,debit,USD,1246424.95,closed,2026-02-01 23:31:03
1116,885,RU08LTCB9233558857283,savings,USD,4554254.64,active,2026-01-19 11:53:09
1117,1165,RU69IMUG8916190558753,debit,USD,3493525.14,active,2025-07-25 07:18:37
1118,1814,RU30AWUE9614990941679,debit,USD,4412896.61,closed,2025-08-14 13:47:48
1119,1366,RU10KUVF0279891454811,debit,EUR,3632962.24,active,2026-04-11 03:13:35
1120,1011,RU02RTDP2845848749400,savings,EUR,607031.89,active,2025-05-22 22:32:01
1121,1548,RU89SFNF8865807200805,debit,EUR,3832928.86,active,2025-09-29 11:33:39
1122,924,RU26OZAC9743575292555,debit,USD,1037653.11,active,2025-10-19 16:54:06
1123,55,RU14UNQA8469001581236,debit,EUR,3472734.08,blocked,2025-09-18 05:48:57
1124,704,RU86EIWF4947002519067,credit,USD,4279009.95,blocked,2025-05-07 21:16:26
1125,22,RU23EJWI6095772487747,savings,KZT,3545788.93,active,2025-08-28 06:04:41
1126,1373,RU92MHBV8357289091006,credit,USD,2424311.43,active,2025-05-25 06:35:51
1127,1124,RU49HIUO4180420223059,credit,KZT,3568194.12,blocked,2025-06-16 16:28:01
1128,965,RU65PLOH3682876575552,savings,KZT,853774.89,active,2025-12-14 22:43:55
1129,206,RU09KQNR5685066487826,debit,USD,621632.76,blocked,2025-06-27 15:17:16
1130,159,RU04JQPD3000255464533,credit,KZT,3387238.33,active,2025-10-11 08:25:07
1131,734,RU83JOTQ5294844704145,debit,KZT,3572346.95,closed,2025-07-16 04:00:23
1132,906,RU39BKVX6337069511819,credit,KZT,4182669.2,closed,2025-12-28 03:51:18
1133,1357,RU91MUDG8759559422981,credit,EUR,4485152.39,blocked,2026-01-16 07:41:10
1134,632,RU79VGHU2419977118016,savings,KZT,2991428.55,active,2026-02-17 04:34:07
1135,773,RU05OWZO4360489098592,debit,KZT,1873848.87,active,2025-07-09 21:11:25
1136,188,RU78ODIH6947493476889,debit,USD,140692.91,active,2025-09-01 03:20:36
1137,1681,RU15GWQN1618776458084,debit,EUR,3345078.33,active,2026-03-31 20:41:26
1138,198,RU37GCZT6521790053126,credit,KZT,3620333.47,active,2025-10-01 15:36:25
1139,1050,RU66ALKW7402845958769,debit,USD,1614075.2,active,2025-12-21 19:33:58
1140,425,RU88KLSD2681307837318,credit,USD,4694677.22,active,2025-07-22 11:23:22
1141,438,RU48WWHL9412345923258,debit,USD,1617515.77,active,2025-09-26 09:24:01
1142,1340,RU74BXFJ5571162743514,savings,KZT,1946544.11,blocked,2025-07-17 16:38:01
1143,136,RU86TEQN3270231740281,credit,USD,3250075.03,active,2025-05-10 06:43:45
1144,138,RU41BMAY7634433460263,debit,USD,1508369.71,closed,2025-11-03 05:34:28
1145,209,RU96HXLM4162987025215,credit,EUR,3956507.61,closed,2025-06-28 19:18:12
1146,516,RU02XXCI3517236850448,debit,EUR,1622447.1,blocked,2026-01-11 11:40:45
1147,1894,RU33LFMB2354722405530,credit,KZT,1660900.69,active,2026-03-19 22:14:56
1148,1365,RU52YMCD3900458927523,savings,KZT,1676190.99,closed,2026-04-12 10:36:25
1149,1199,RU74IBQP0568335556385,savings,USD,2555619.68,active,2025-11-04 17:24:12
1150,1204,RU64SRCQ2843997486980,credit,KZT,1163796.92,closed,2026-02-11 23:01:54
1151,1837,RU53BLWL7338079266094,debit,USD,1182745.23,blocked,2026-02-11 07:13:49
1152,499,RU77AJIO5017505665589,credit,KZT,300555.16,active,2025-11-02 21:39:22
1153,608,RU32YTUX0658697223242,debit,KZT,1879363.97,active,2025-07-24 16:06:20
1154,1892,RU46BIHA0631910697136,credit,EUR,4942768.34,blocked,2026-02-04 07:33:01
1155,1797,RU13YHKS1142028612232,savings,KZT,1391354.09,active,2025-11-11 12:04:31
1156,1622,RU67RNVY1402454224922,savings,EUR,4063739.99,active,2025-07-21 03:43:00
1157,1735,RU15JHAE3200013278928,credit,USD,1714299.35,active,2025-11-18 15:56:18
1158,111,RU47VVFI3509791353295,credit,KZT,4007457.59,active,2025-12-15 08:44:54
