event_id,session_id,event_time,event_type,amount,target_account,is_successful,error_message
1740,b8abf1eba14ae353e3fbc249ef1acfd0,2025-12-07 08:37:17,login,,,True,
1741,d790868b677f313f77f4e8acf85f89e9,2025-12-17 09:41:09,change_password,,,True,
1742,dfdee73d7a6ecc80f92a42f66eae8eb1,2025-09-17 10:26:46,make_transfer,142900.37,KZ906904159102679851,True,
1743,4d7c35eaf67b21520307edaf196eb6f7,2025-10-06 10:41:43,view_history,,,True,
1744,706060de91ecf6b2ef7cafdbbae5d9d0,2025-09-07 13:10:06,change_password,,,True,
1745,ad61dacd7c56b05caaeaeea46cdb5cfd,2025-11-26 17:07:10,pay_utility,12358.28,KZ497007979500086990,True,
1746,d5ff7323c4889bffb94b316deec338b4,2025-10-25 22:29:22,logout,,,True,
1747,3335ff8ca766a9fff3a5a6dad2cb32ed,2025-10-16 09:55:49,logout,,,True,
1748,aad05e6bd60a910fb14eda1b8b6ecd57,2025-12-14 10:17:46,view_history,,,True,
1749,1906fd067d5eff29ecc6f69e6c2a5da5,2025-11-11 02:28:48,open_card,,,True,
1750,a35a2674b1030fbe53bfeb2cec4dcb35,2025-09-09 00:11:15,view_balance,,,True,
1751,c5d584e6abb7f7ddc11a9275bdface9a,2025-11-03 14:52:05,open_card,,,True,
1752,e29b0fedbd2e71653f8edea7f452cc0d,2025-09-29 07:52:32,view_balance,,,True,
1753,6065cc0b7c87f1da5fc973d159bc2636,2025-11-23 20:27:38,pay_utility,91798.05,KZ569128069816361112,True,
1754,e477f397dddd6d9b4bba5e05abe9a943,2025-12-17 07:49:34,change_password,,,True,
1755,101bb143eca0cbc2327c3d96b5b9c813,2025-09-11 21:52:27,make_transfer,120261.36,KZ857741854422069197,True,
1756,dba9c7a920abbba37af3cf5bffbacdc5,2025-10-18 02:04:51,login,,,True,
1757,ba55e3f0bbf8b2ff77ecafa22eec26ae,2025-09-04 11:25:53,pay_utility,199839.45,KZ696965121623398543,True,
1758,03aa8be8ea1da6b1e1c4cfc3d3bfd4dd,2025-10-21 14:12:46,pay_utility,150648.67,KZ946244601693635979,True,
1759,da71358dc8ae088bca7783fbe3a2a4c8,2025-11-21 05:36:02,view_history,,,True,
1760,8a9035166a1036705a7c17dc342d5d52,2025-10-24 11:06:45,view_history,,,True,
1761,2bfdbb5f31bcbcfe62ddd3d47fffdeee,2025-11-05 16:03:02,logout,,,True,
1762,ce6c45c498549ccc941a26448edaa539,2025-12-25 23:12:19,login,,,True,
1763,0c0126ccce0db3d9be0d5ebf48e2afc6,2025-09-24 19:46:20,make_transfer,74496.64,KZ347818013459157280,False,auth_error
1764,e19b3ce6bbad6c0e02c9fa7fbf7434ce,2025-10-16 19:46:59,logout,,,True,
1765,cdb1a1d44ec050ccada99bc4588bdae8,2025-10-26 22:01:25,logout,,,False,timeout
1766,8c379a7bada0902fa4a87b1ba974ccd3,2025-11-08 16:51:15,pay_utility,99590.95,KZ631960009519117679,True,
1767,3d3ad2a58af9ded89ce996b73351fd04,2025-11-02 23:52:40,login,,,True,
1768,eaf7cee9d9268e91bb61aedbfe8a9ea0,2025-10-09 14:20:12,change_password,,,True,
1769,4e6fd52db73f60cbfffdd4ce03ff68d2,2025-10-23 14:58:41,make_transfer,168557.61,KZ268118526197474777,True,
1770,e9765bee312c9fcf71af1b0ac8d62596,2025-12-06 14:58:56,view_history,,,True,
1771,a15edd1bbff724b3fb555cdf0ea88aeb,2025-09-02 14:26:07,view_history,,,True,
1772,0b414efedffcfed6fda9c450e836d131,2025-12-22 22:30:35,logout,,,True,
1773,0bce92a940d5ba2ab4b312585df0adea,2025-12-18 12:03:12,open_card,,,True,
1774,f63f3a4dbcc2bfa47afd96622de38ddb,2025-11-01 18:33:42,login,,,True,
1775,ba0ff4eb0aadb0ce3ccbea8b526bd6af,2025-09-20 07:04:14,open_card,,,True,
1776,c6b2d1663e40e3f537902fcfdafd762b,2025-12-27 21:04:22,view_balance,,,True,
1777,2a52caed0d327e12ea4ed4d7c183d007,2025-12-10 22:05:46,view_history,,,True,
1778,ee8f9124e59df07b6d6ebaaaf6ac4f74,2025-10-09 23:04:48,view_history,,,True,
1779,96b0db3ee4f5b31dbaa4dcbcec54d852,2025-12-07 05:03:25,view_balance,,,True,
1780,cffedd4b317fc47cae81bca132dede38,2025-09-02 21:46:29,view_balance,,,True,
1781,efa00fb970eefbdecaa4eceea21bcc2a,2025-10-08 13:48:45,view_balance,,,True,
1782,ab4e1efbdf2ccdb4de8e28c7d9e79e5b,2025-10-09 20:04:45,change_password,,,True,
1783,ebe36b32f7a9ed3e6cf1322b45beffeb,2025-11-07 18:15:07,logout,,,True,
1784,00d24ed59abce7303ee483fcd5dcdac7,2025-10-06 10:33:32,view_balance,,,True,
1785,dcc45bbeb75a27e7a515276aadfd9d96,2025-09-18 15:21:26,logout,,,True,
1786,bc32f5dd88cf4c4e0d4ec6f7b25d321b,2025-11-29 01:37:10,logout,,,False,auth_error
1787,df0fdf116d3bffde5718db5fa2aa8ada,2025-10-23 14:35:42,change_password,,,True,
1788,c6bda1daffb7fdffc66cf605134bdccf,2025-10-28 15:39:17,logout,,,True,
1789,cb325c59ec57adccf632cd1e6be2a643,2025-12-29 00:14:58,make_transfer,45604.33,KZ073262687771481872,True,
1790,22c1c075a918ec840d3d1a37a41ac6a7,2025-12-17 15:32:17,view_balance,,,True,
1791,c7e271ff1c31fa1b6d337ff444b2c9d3,2025-12-22 01:00:26,logout,,,True,
1792,ffdfb674cbbeffafc8af7bdb8c0fddec,2025-12-06 10:28:36,make_transfer,128160.61,KZ072934039138166728,True,
1793,3335ff8ca766a9fff3a5a6dad2cb32ed,2025-10-16 09:34:09,logout,,,True,
1794,f3bbcbcbd24aa227d2fb1f29d6ea1055,2025-11-23 22:15:34,change_password,,,True,
1795,f8f26f8efd1f2927f0c8cc72eceb9cfe,2025-11-01 23:53:43,view_history,,,True,
1796,04ca0db1cd2badddf6f5fcce8fd3ca5f,2025-12-04 15:23:45,make_transfer,78109.4,KZ912128959996076742,True,
1797,0f4d9e8bf17d4314b894c76b3b3c7de2,2025-10-22 22:49:49,open_card,,,True,
1798,5eadcfeecf39bc4767c9ebe800ff301d,2025-09-21 02:08:59,change_password,,,True,
1799,a0a8eb3f9ecbedf69258accdcb8b8a5c,2025-12-24 10:38:43,open_card,,,True,
1800,d71c37eb7fa3c4a8cabeda19ab2dcda3,2025-10-08 16:12:21,login,,,True,
1801,fdee7cfe96ccbf3a02033dbe8a778fc8,2025-12-28 12:00:43,view_balance,,,True,
1802,cf5005c832beebeeeabf6b6a60cad4cd,2025-10-17 17:43:33,open_card,,,True,
1803,a9bbeb70b2d3bbbfa39bc9bc3fd197a1,2025-11-05 03:46:02,make_transfer,130771.46,KZ499011180614168406,True,
1804,4acafc086e569df7090ea3836d0a46fa,2025-11-07 19:25:02,pay_utility,77522.91,KZ678576391552198067,True,
1805,81abd6fcb0da79e286a4b5b329a1ebce,2025-10-19 13:28:16,view_history,,,True,
1806,6187033d174fa2c73e501dedfcaaf32e,2025-09-09 04:31:39,open_card,,,True,
1807,7df6cdabfca70a912d7ba76d382d0885,2025-11-07 11:05:48,make_transfer,69330.92,KZ843339041958783623,True,
1808,7983fdc5d4acb0cc6cebbd2be4ad7ba9,2025-09-27 13:36:11,login,,,True,
1809,32edc6525b2d94defae37ac7d0c39367,2025-09-02 14:44:47,make_transfer,94709.1,KZ744262036723641396,True,
1810,ebcd4da928567da56b14bdac12da6e27,2025-11-08 09:25:05,login,,,True,
1811,9ccfacf6ada0de1dae917eefd74f658a,2025-11-23 16:57:29,open_card,,,True,
1812,87eea902bad8e05abda0421431a315fb,2025-11-12 01:53:40,view_history,,,True,
1813,636e4f66de8d6ae41bc4e7ae20608db6,2025-12-21 00:24:54,change_password,,,True,
1814,eafbca2b13aac7debf318cf9a73929eb,2025-12-22 12:07:48,logout,,,False,timeout
1815,a3fbc6d2efed5cbd2b4b020f0934bdcd,2025-10-05 02:09:48,change_password,,,True,
1816,a8f989d1bd166b82e520f3471651b1ce,2025-11-21 13:41:38,view_balance,,,False,validation_failed
1817,bb50c83bc255bd534bfaf3828f12ff58,2025-12-05 13:08:56,login,,,True,
1818,f6ccfa8757d923eedca3ec2ef48d77e1,2025-10-06 11:15:35,pay_utility,1137.88,KZ834500949523455877,True,
1819,d202fe6530bc79dfdaf3cddf275ca0f0,2025-11-15 23:26:57,change_password,,,True,
1820,2d6ecfb57881014ed1d876fab833c4be,2025-12-14 17:04:27,open_card,,,True,
1821,fea307fbfeebca3c9bfbd13ceccafe7b,2025-09-08 12:34:30,login,,,True,
1822,e0c589455eec7c1cd7b0ba12b8fbb9e7,2025-12-01 08:34:41,logout,,,True,
1823,a1a67abffbeec6be9cdb3e6b4e7b1cbe,2025-10-18 00:31:17,view_history,,,True,
1824,e946d987bdfd2d2e89b57dffc25cedfb,2025-10-05 10:21:24,open_card,,,True,
1825,791eefa3fc2083c18de0fa5dcf434aa2,2025-11-17 01:53:13,open_card,,,True,
1826,c74fe175dd1d7acfa923a6cdacbe2b30,2025-09-04 19:13:12,open_card,,,True,
1827,ad42aaaebbedbea4efffecf85ab945d2,2025-10-29 06:40:24,open_card,,,True,
1828,a9cb6adebba58ea1c8f4a8bf174c1ca9,2025-12-29 15:15:20,login,,,False,timeout
1829,54fcef674ad1f1b829785c0b7d1bc27e,2025-09-20 05:56:23,pay_utility,35573.83,KZ597977369167670120,True,
1830,36e1e2a76948ca6c150fe35ceb4d1f6f,2025-11-06 05:24:11,open_card,,,True,
1831,fe167ffb44ff5aaec7c3d72967f5b1da,2025-12-17 11:44:08,change_password,,,True,
1832,af9b0d8cfcdf422aea9cd38efe2dca5d,2025-11-13 03:17:10,make_transfer,140203.47,KZ233405555749786800,True,
1833,3470648bffadeed492ba6a4012e3a81b,2025-09-14 00:44:45,change_password,,,False,timeout
1834,bafe543bfd0e9c8b8a9638beaf19a542,2025-09-28 10:50:03,view_history,,,True,
1835,bf5be0cb8e8dcb1234fdb88ff1db7db9,2025-11-25 04:46:34,logout,,,True,
1836,6cef0a82a57bd6cbba8cedc84d6eaa8c,2025-09-18 16:42:53,view_history,,,True,
1837,ebe55c12a3bc140f9bdaf9df65b094e2,2025-12-13 17:23:29,open_card,,,False,validation_failed
1838,4e0c8e59bf016abc7d37ce61da87ebaa,2025-12-13 00:24:46,make_transfer,141588.47,KZ221221234066475701,True,
1839,27b9346c35ad3cf3bba1f95c151c2a8d,2025-10-11 06:31:30,view_history,,,True,
1840,53eaa4e01c755003bd59fb26a1bbb2ab,2025-11-11 20:47:01,view_history,,,True,
1841,ee1a6980c7abef1bf5c5e1fafda5fe34,2025-12-03 08:43:58,view_balance,,,True,
1842,cd589077dbb68ed43af2f7bea31c3b35,2025-11-18 17:58:29,open_card,,,True,
1843,ebcd4bdc408abd61fcef2ad09eab6642,2025-10-20 23:55:05,view_balance,,,True,
1844,a15edd1bbff724b3fb555cdf0ea88aeb,2025-09-02 14:20:49,pay_utility,30713.76,KZ039613835435102463,True,
1845,ed1dab48ccf612fbe31defe61b5f2912,2025-11-17 06:10:58,pay_utility,66029.53,KZ360757478778776592,True,
1846,bf65ddf6f5df19bc0bc18e5c9b9fa366,2025-12-22 19:11:10,change_password,,,True,
1847,beefcfcd7d693cfce652a73ec6291795,2025-10-10 18:55:25,view_history,,,True,
1848,2defc36fe8409aed47cdbaeece8eece3,2025-11-28 07:31:00,login,,,True,
1849,ee413fdba04fd32afbecdc8c2bbfdd58,2025-11-17 13:26:00,view_balance,,,True,
1850,e510e0feabbec6d6d4fbc6339e2cd4db,2025-12-05 09:58:06,change_password,,,True,
1851,14c2cf8aca2f90d1d95bf999ddd5ec71,2025-09-15 10:48:23,make_transfer,117697.2,KZ877999097498800257,True,
1852,c97dfe777b18dc1fbc3ebca374332e8f,2025-12-03 19:52:26,pay_utility,168658.43,KZ907091243929229614,True,
1853,992dc748bf9a1e83f0b974a7fac3b6f4,2025-12-23 23:22:32,pay_utility,169767.54,KZ436107159793710156,True,
1854,bf8f72a4ff66a6feaac20ffac6d1cabc,2025-09-12 20:01:59,make_transfer,75223.96,KZ829307497079006642,True,
1855,bfdbcec7d50c64086b6f2fa1d0fd14bd,2025-11-10 01:52:01,logout,,,True,
1856,eceb9b9e2fbceefa431f561a49df6549,2025-10-27 00:38:55,make_transfer,48491.09,KZ993777727273971955,True,
1857,d36a13c2dd065577639db7aaae4fdc7f,2025-09-02 04:51:26,logout,,,True,
1858,ed986593c6cb882aec8d7eb09ff711ff,2025-10-25 05:32:18,pay_utility,11396.66,KZ328779065165684137,True,
1859,965aaef7b20905fabf1abdacaffc0dd9,2025-09-06 11:07:08,login,,,True,
1860,c92bddcfddc77cfcd3cce05ba9f2441c,2025-09-22 16:23:52,login,,,True,
1861,f33c0fb880e9cc74bcdbbe1cb4d2d887,2025-11-17 20:27:42,change_password,,,True,
1862,320ef592eecd3ec15e1b3b6352ddecfb,2025-09-26 11:51:00,login,,,True,
1863,4fcca9f6bde5ffefb6590d71fda0602c,2025-11-01 07:58:52,pay_utility,83838.46,KZ380326333273963455,True,
1864,bb0d1fb76bf9cfc14b65a515a5a99698,2025-12-26 09:11:38,logout,,,True,
1865,c86e44cea78d6da3be8540ffc77d1f3b,2025-10-06 18:42:26,logout,,,True,
1866,fd3a9f7ecf5fccf666cbbaeb78e66abf,2025-11-13 17:57:45,pay_utility,11794.93,KZ269766374612141833,True,
1867,e0d86e1cfff3d80b8e18cebc3f02c141,2025-12-24 13:20:27,view_balance,,,True,
1868,fd9f207661b0d2feb6e6edccf4491dd7,2025-09-08 06:20:27,change_password,,,True,
1869,e6fafc5b56606cbfccac22d2d05cf785,2025-09-30 18:13:33,make_transfer,171211.6,KZ651654257536869767,True,
1870,40ba94d3e6b7fdddb5ee9afd9fa304bd,2025-09-23 18:58:52,pay_utility,86518.18,KZ240715042220477889,True,
1871,d4be7feefa8f6a9d41969ff5fbbc2bff,2025-11-25 10:21:33,view_history,,,True,
1872,c0a1ee1b1bd651b3dff7cbae6ce958db,2025-11-28 17:52:34,view_balance,,,True,
1873,1deda87daeae6aafff229daf0ec429bf,2025-10-30 01:34:31,make_transfer,181328.97,KZ455146094068224220,True,
1874,85b1b2e3999be61b4fc28ce55a23cfcd,2025-10-10 20:55:36,view_history,,,True,
1875,ccba03b1b1fe034b66dfca0bf4bacfeb,2025-09-21 19:13:39,change_password,,,True,
1876,51be2aba605427a63bce48cb8aa2d2fc,2025-09-26 01:48:44,open_card,,,True,
1877,96ff9cef4bc3dc832f89c82e8f1fe84f,2025-09-19 14:46:05,change_password,,,True,
1878,ebcd4bdc408abd61fcef2ad09eab6642,2025-10-20 23:37:45,view_balance,,,True,
1879,9ed930dafd0a65a359f3cbefaba2f4db,2025-11-17 07:57:16,logout,,,True,
1880,a1de38c6b4c7ac0f6a2e8321a86a8aea,2025-11-17 22:04:19,view_balance,,,True,
1881,71f3ade7ffec8faefdb53a8fdfc52f83,2025-11-03 13:38:42,change_password,,,True,
1882,6ca8e836fda9acd8d06500e0edceabeb,2025-12-30 05:16:10,pay_utility,23267.73,KZ010923699356826866,True,
1883,90fa211c8ef46031bddfcbbd38eabb0b,2025-12-23 09:13:10,change_password,,,True,
1884,7dbb7cf5aac4c36d86abdbbcabd3709b,2025-09-14 01:05:52,logout,,,False,validation_failed
1885,62c00751d92e6eec295dc372cdc25c3f,2025-09-29 05:29:59,logout,,,True,
1886,83fadcbcf72152a76f568c541d0a2301,2025-10-03 00:37:42,change_password,,,True,
1887,d7a0dbdd7d5025d68d0ed94fc1966ceb,2025-12-01 09:27:57,view_history,,,True,
1888,fbc2f1dd0fdc85cbcdfe6533d16ed926,2025-11-26 20:32:31,change_password,,,True,
1889,cc5b3bb5de6de65bd4d8c32c8e7d2881,2025-10-22 22:50:37,view_balance,,,True,
1890,f5fc9a37e7e0dcca07afccf3cab1cf9f,2025-11-13 12:58:43,logout,,,True,
1891,943b3e1ddebbdbad9aeb587c3eacf6ed,2025-10-17 03:27:57,view_balance,,,True,
1892,4733d1aaa280a3af06a44e0eb0fa7c07,2025-12-08 04:05:03,view_history,,,True,
1893,14bdc2dfcaeaa7738cf29df0d42c87ec,2025-11-19 19:11:08,open_card,,,True,
1894,8bafdc1eb5e5e002255c5dcfbaa1ddad,2025-12-28 01:12:50,logout,,,True,
1895,aaedd43475fc27ea2e2199d0808b4aaa,2025-10-28 12:33:50,view_balance,,,True,
1896,7cf62e8a2cf8d38afd048f23e8fb2ac5,2025-11-12 09:09:51,login,,,False,auth_error
1897,5ae6e7e4b9eddaa7a1a5ddab9e5ef9e7,2025-11-01 23:11:52,open_card,,,True,
1898,9fecc7d3c8c8cb932e2fcaad0a7372b3,2025-10-01 09:35:12,change_password,,,True,
1899,aabd4be3f7bdef1afb4e16432b8daaf7,2025-09-27 10:33:37,login,,,True,
1900,b1aeb441dad18caeabbceaa195b8e0c4,2025-09-13 18:44:28,logout,,,True,
1901,d1f5fb2f3aa17f2f5bbbb859ec6b317c,2025-09-06 23:15:05,pay_utility,77723.34,KZ320935984498228317,True,
1902,1cfa625635e2af893bf0c19bdaecdffd,2025-10-18 16:23:57,view_balance,,,True,
1903,9ddadb66e9be38d2da2a6d19d2abe4e8,2025-09-06 10:37:40,login,,,False,timeout
1904,6ffc5adfecfb8b4b7913d442e55ab31b,2025-09-27 11:33:14,change_password,,,True,
1905,db496d950fe1f1baa7f500db211e5c2b,2025-09-13 21:10:18,view_history,,,True,
1906,cdb1a1d44ec050ccada99bc4588bdae8,2025-10-26 22:17:46,view_balance,,,True,
1907,4bb5ca0b36df4750e33a8eea84af45ce,2025-12-22 22:47:24,change_password,,,True,
1908,96ff9cef4bc3dc832f89c82e8f1fe84f,2025-09-19 15:04:04,open_card,,,True,
1909,d4bdfa9854a16ffadb57a53c90facbeb,2025-12-23 01:05:06,view_balance,,,True,
1910,6fcef9f739ed09605f9da7b1b1bf56a7,2025-10-14 16:43:31,pay_utility,73784.01,KZ357701489284204336,True,
1911,cc5ed902eb38fec23dddebbefe8b0afd,2025-12-06 12:33:21,view_history,,,True,
1912,b1bfccd6abac3b9cb9de117c3feebddf,2025-09-19 19:31:28,view_balance,,,True,
1913,d2bb08bac26aaf21bfaaa9aedb17f5ff,2025-09-03 20:59:11,change_password,,,True,
1914,5f725c4b8e2595ed3d23050a0938e233,2025-12-19 00:32:15,pay_utility,72096.08,KZ722888918437276798,True,
1915,3bbaa5eff8a87ced5cefde58a878b46b,2025-11-04 17:56:07,open_card,,,True,
1916,e2e8ded6fe5ca88ee7c3dcad684f7b8a,2025-11-29 17:35:45,change_password,,,True,
1917,0d9da79c8c003d0ba8b3abf43ad1b777,2025-10-12 03:10:55,logout,,,True,
1918,db58efe9bb9446bd6ca4edafb09ad993,2025-11-23 17:38:40,pay_utility,119591.76,KZ293439842857779773,True,
1919,c20c972fbef015f120c6aebaeffe6910,2025-11-06 11:35:23,view_balance,,,True,
1920,e70a4f73b69ad77d359a5fe0f794bc9f,2025-11-05 19:51:55,view_history,,,True,
1921,dad9c03a121e4caac2df5a24a7e2abbd,2025-12-29 10:28:00,change_password,,,True,
1922,84d90decc0b293eafcd31d70efbf3d74,2025-10-11 14:48:05,change_password,,,True,
1923,0cbce7e5ab7c9aa5af6a0c73bbf0c26d,2025-09-20 10:36:14,open_card,,,True,
1924,bcedb28e5a00b9dd27caad9ecececfaf,2025-11-20 15:39:51,pay_utility,52725.08,KZ935901671532334573,True,
1925,cab4e70b4a4dc2bc82ce2bb0a778ac8f,2025-12-12 01:36:52,logout,,,True,
1926,cffedd4b317fc47cae81bca132dede38,2025-09-02 21:59:31,make_transfer,199787.1,KZ313244834145872085,True,
1927,9234d8412efcec5e1f96ed62ea491dfd,2025-10-16 01:39:08,login,,,True,
1928,1fdbaa89bbfbea46dd4fb13af7c4cfa6,2025-11-26 07:35:04,logout,,,True,
1929,06fb8ff4d131bbef3ec3c59d2db50a39,2025-09-26 07:48:22,pay_utility,120930.33,KZ153530618693964922,True,
1930,f9a66eec2ca6f212dc9adcabafe8ba48,2025-10-07 13:26:55,login,,,True,
1931,8b47320053bbb4c6caba82ccdfada5cd,2025-12-21 07:30:00,view_balance,,,True,
1932,c49e4183fdede93e90817e33b54ac87e,2025-09-06 08:10:01,make_transfer,14414.46,KZ216569794968558925,True,
1933,7dff7c139dbeb1e28e62f03a5f8d3b90,2025-10-21 10:46:05,view_balance,,,True,
1934,8bafdc1eb5e5e002255c5dcfbaa1ddad,2025-12-28 01:14:03,view_balance,,,True,
1935,b5a52ab9cebbf2befaf7f0c849cbcabd,2025-10-08 11:25:54,make_transfer,23372.64,KZ394476176726213296,False,timeout
1936,ed349340acbaca023908a8fe4fcb8658,2025-09-18 06:33:11,view_balance,,,True,
1937,a560b3135606facc4b89cf2511a7e6f8,2025-11-20 02:38:15,login,,,True,
1938,85cefc71282d3efd723c4efb867b0a26,2025-09-14 19:46:57,view_history,,,True,
1939,89ab5fc3bebeb613d47d4e67cdbaf0f2,2025-09-15 10:13:41,change_password,,,True,
1940,b36bfcde46f7ebbb53db17aea7defe5a,2025-09-02 14:57:31,pay_utility,36847.07,KZ182111377145383876,True,
1941,f6ccfa8757d923eedca3ec2ef48d77e1,2025-10-06 10:57:12,pay_utility,126456.58,KZ699705801742148760,True,
1942,cb325c59ec57adccf632cd1e6be2a643,2025-12-29 00:31:52,open_card,,,True,
1943,87eea902bad8e05abda0421431a315fb,2025-11-12 02:12:26,pay_utility,55458.09,KZ041228483792532591,True,
1944,f30fcbc0943087a7b6d20fd4e52cfdf7,2025-11-02 08:20:38,open_card,,,True,
1945,4bfc73a24cee8cccdd7a2ee7bc689fe6,2025-12-30 16:54:30,make_transfer,167675.03,KZ506267679139992016,True,
1946,bb5ce0afcfdbf3da27ee70ee82c2106b,2025-10-07 18:22:11,login,,,True,
1947,eb11ffbf96dc285c25bb04cefa532d0a,2025-11-22 21:37:38,login,,,True,
1948,01d4accd67bde0309fcdc5a382c71cdd,2025-11-15 08:43:28,pay_utility,7633.78,KZ970750676646853021,True,
1949,a39ee71b2d470ce94c934a13d585f8fe,2025-10-18 21:56:35,pay_utility,129766.0,KZ513037082099052834,True,
1950,1fdbaa89bbfbea46dd4fb13af7c4cfa6,2025-11-26 07:45:05,login,,,True,
1951,62f140554e0ea4fd82dbdb37fceeb1ff,2025-12-25 07:46:06,logout,,,True,
1952,ba32d204d079da763acbbbffe2ace776,2025-09-06 11:38:26,view_balance,,,True,
1953,854af2a3e3fc26a87ef13878bdb256ef,2025-11-29 19:39:12,view_history,,,True,
1954,e6fb2a6c533ebbed980f6fe11ec2dfc1,2025-11-21 23:56:02,open_card,,,True,
1955,dec8ca5024185a2f5c97bbba15c3357f,2025-10-19 10:00:04,make_transfer,186636.35,KZ133982341799927599,True,
1956,228382fd3ab303b844bfaaf6dc01aadb,2025-11-09 20:43:39,login,,,True,
1957,2fa021d48bd6c6e0edd09dd17e58ebd9,2025-09-20 21:34:45,open_card,,,True,
1958,5bc906fab6494749abe71c0b7fb6eb33,2025-11-20 03:29:28,view_balance,,,True,
1959,0a38fd4dbb870b1ced5ab9a07fd793f9,2025-11-06 20:30:46,view_history,,,True,
1960,3528a4c8ab5b6d44502c03a9ec6dc6d2,2025-11-09 01:47:41,logout,,,True,
1961,6cacb90cacf1cabfee1b5f1afde422aa,2025-11-17 05:54:32,open_card,,,True,
1962,ef37d5cb0c2dbac5be543600b8ba58ef,2025-10-26 04:42:48,change_password,,,True,
1963,d202fe6530bc79dfdaf3cddf275ca0f0,2025-11-15 23:16:39,login,,,True,
1964,6b811aeaeadd68e22e2a159d6f8fa5a4,2025-10-29 07:43:43,login,,,True,
1965,ad425555068d64a4f4f9cc4ff5c6554e,2025-10-04 13:57:14,make_transfer,28942.78,KZ901210473955771368,True,
1966,4fc23eff9a612f7a0c3d440c4a601424,2025-12-05 20:09:23,view_balance,,,True,
1967,8ac842cb3d16d2aee2fbecb3ad34ad6c,2025-10-21 14:53:23,make_transfer,44441.79,KZ836708815085661227,True,
1968,e29b0fedbd2e71653f8edea7f452cc0d,2025-09-29 07:51:15,open_card,,,True,
1969,dca4dacfdf1b6c63952b6efd83ec9aac,2025-09-20 13:47:03,logout,,,True,
1970,a96e1eef6ea99a4bfe7f2e79c4fabae4,2025-10-10 15:07:08,logout,,,True,
1971,f5ffc2ad922c12ffbc5e3deadacfe665,2025-12-18 15:00:24,change_password,,,True,
1972,2b24d46c03b5ada4ef55bec0dc55b84e,2025-11-04 00:13:56,view_history,,,True,
1973,3b49d8b55a0c8c797ec094f80d7cabae,2025-12-20 11:31:08,change_password,,,True,
1974,0ff0e4b2af7ab12c5e2cfca12af76a60,2025-10-11 09:04:04,open_card,,,True,
1975,6d4c9ba4bcbdfe4e07e2f18e6ec4f9c4,2025-11-28 16:04:08,view_history,,,True,
1976,ad585fdfecaf4fdfb42e5c30fdfcdfcd,2025-12-12 19:29:46,make_transfer,193566.81,KZ780265023102129430,True,
1977,2db4c4d2ebca101e8ee4cfa96ff54b5d,2025-09-26 09:33:29,make_transfer,74146.08,KZ693699439812881272,True,
1978,6c3255b74eaffaf8ca8f3bb02acff9ee,2025-11-17 01:36:20,view_history,,,True,
1979,a0225c7efe37da60ee3fd06f5c402fb0,2025-09-02 01:44:31,pay_utility,84399.11,KZ996334010105437113,True,
1980,b0feb4d9ceeb2eaac1acc5f6e3f7199a,2025-11-11 06:53:06,login,,,True,
1981,4bcaa5caabcfcd9b7a84ec38faeb0e1d,2025-09-26 11:34:59,logout,,,True,
1982,d81ec23deda67bbe9fdf8c9b61b68cab,2025-11-27 03:52:24,pay_utility,28074.08,KZ297294195776641978,True,
1983,2eebcec40ba67fa7f43ea5e20a80a565,2025-10-14 19:34:52,open_card,,,True,
1984,debabdd890e3471123fbe4a25cfaf140,2025-09-10 04:42:10,login,,,True,
1985,f18cf2ff8f88086bcb9be1fe1cadc8f8,2025-10-30 07:17:24,pay_utility,60871.6,KZ016431988963560647,True,
1986,aacdab1caad12df793ebd3aaada2950b,2025-10-04 03:19:10,open_card,,,True,
1987,6c3255b74eaffaf8ca8f3bb02acff9ee,2025-11-17 01:23:07,pay_utility,30434.48,KZ547654557211317908,True,
1988,ffcbed6afc5da4797cf4ae24bdb5ade5,2025-10-05 18:14:34,login,,,True,
1989,f5f8abf8f3d5b7dda3cabab0ff70e3d8,2025-10-28 08:13:36,view_history,,,True,
1990,ecac279ae74ac35bfcf6feff425045b7,2025-12-12 07:32:42,view_balance,,,True,
1991,e78a33c8f4d8f2bc738f8ffe468a1ec6,2025-10-19 01:19:33,change_password,,,False,timeout
1992,d81ec23deda67bbe9fdf8c9b61b68cab,2025-11-27 04:04:35,make_transfer,75884.22,KZ568787384451238759,True,
1993,aaedd43475fc27ea2e2199d0808b4aaa,2025-10-28 12:40:22,change_password,,,True,
1994,4e6fbbecdee2d8db256b5e817eea31ed,2025-12-24 07:25:43,make_transfer,27769.26,KZ334336599922473632,True,
1995,8fe4ceeea4bc1b92c83f3c2770ceb2cb,2025-11-05 06:34:36,login,,,False,timeout
1996,c74fe175dd1d7acfa923a6cdacbe2b30,2025-09-04 19:23:41,view_history,,,True,
1997,3fb91bbf63bf1d532bba8ced16bc2e39,2025-10-13 05:11:57,view_history,,,True,
1998,457f7bdc0e58b081dbc6eafc2a51baec,2025-11-24 21:05:38,view_history,,,True,
1999,be73d0b565fa116b4afa09fb74c226ca,2025-10-14 13:30:38,open_card,,,True,
2000,d1fba403ef4bfaad0d1b1922f50ba5dc,2025-09-08 08:44:50,view_history,,,True,
2001,5e79c0fc9fc1e85ce11a7dfe593aa568,2025-11-07 16:54:42,open_card,,,True,
2002,bbbe622b71312c57cecb44220effbf0b,2025-12-20 07:07:32,login,,,True,
